do_no,source,job_no,do_date,do_type,trip_type,site_id,vessel_name,berth,vehicle_id,driver_id,job_type,waste_type,bin_in,bin_out,vol_cat_a,vol_cat_b,vol_cat_c,vol_cat_d,vol_cat_e,vol_cat_f,vol_total_m3,gross_kg,tare_kg,net_kg,weigh_ticket_no,weigh_location,weight_source,gps_lat,gps_lng,gps_accuracy_m,gps_captured_at,photo_do_ref,photo_sig_ref,photo_weigh_ref,receipt_ref,disposal_facility,xero_invoice_id,backfill_notes,synced_at,sludge_requested_t,sludge_actual_t,dispose_to,vol_cat_i,vol_other_m3,other_desc,vol_oily_rags_m3,vol_expired_med_m3,bin_qty,voyage_no,claim_state,bin_in_raw,bin_out_raw
22375,backfill,,2026-04-07,,,SHI_002,,,,LIU,Exchange,General Waste,,,,,,,,,,,,3000.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.2 t (not applied),2026-09-02 04:02:09.620549+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
25928,backfill,,2026-04-07,,,SUN_001,,,,KARTHIK,Exchange,General Waste,,,,,,,,,,,,2770.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.5 t (not applied),2026-09-02 04:02:09.804175+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
22245,backfill,,2026-04-08,,,PAX_001,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:09.975691+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
22378,backfill,,2026-04-08,,,ENGL_001,,,,LIU,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:10.172759+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
23119,backfill,,2026-04-08,,,ENGI_011,,,,,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:10.354532+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
23121,backfill,,2026-04-08,,,HAI_001,,,,,Delivery,Carton Boxes,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:10.549924+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
23123,backfill,,2026-04-08,,,RAD_003,,,,,Exchange,Wood Waste,,,,,,,,,,,,1440.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.0 t (not applied),2026-09-02 04:02:10.752666+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
22379,backfill,,2026-04-08,,,TONG_008,,,,LIU,Exchange,Wood Waste,,,,,,,,,,,,3320.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.0 t (not applied),2026-09-02 04:02:10.945737+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
22384,backfill,,2026-04-08,,,ASL_001,,,,LIU,Exchange,General Waste,,,,,,,,,,,,1600.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.0 t (not applied),2026-09-02 04:02:11.125289+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
25933,backfill,,2026-04-08,,,POH_002,,,,KARTHIK,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:11.330971+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
26556,backfill,,2026-04-09,,,PAX_001,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:11.568296+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
22386,backfill,,2026-04-09,,,STS_001,,,,LIU,Exchange,General Waste,,,,,,,,,,,,4600.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.3 t (not applied),2026-09-02 04:02:11.779437+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
35938,backfill,,2026-04-09,,,SAV_101,,,,KARTHIK,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:12.007698+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
25936,backfill,,2026-04-09,,,SAV_003,,,,KARTHIK,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:12.462084+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
23126,backfill,,2026-04-09,,,BAB_002,,,,,Delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:12.694029+00,,,,,,,,,,,UNASSIGNED,,
23128,backfill,,2026-04-09,,,CHI_003,,,,,Collect,General Waste,,,,,,,,,,,,2940.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.2 t (not applied),2026-09-02 04:02:12.86622+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
23130,backfill,,2026-04-09,,,SUN_001,,,,,Exchange,General Waste,,,,,,,,,,,,3340.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.3 t (not applied),2026-09-02 04:02:13.03563+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
22392,backfill,,2026-04-09,,,SUN_001,,,,LIU,Exchange,General Waste,,,,,,,,,,,,4600.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.3 t (not applied),2026-09-02 04:02:13.202136+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
26559,backfill,,2026-04-10,,,PAX_001,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:13.412829+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
23132,backfill,,2026-04-10,,,ENGL_003,,,,,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:13.588719+00,,,NEA,,,,,,,,UNASSIGNED,,
25941,backfill,,2026-04-10,,,AST_001,,,,KARTHIK,Exchange,General Waste,,,,,,,,,,,,960.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 0.7 t (not applied),2026-09-02 04:02:13.774257+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
25943,backfill,,2026-04-10,,,POH_004,,,,KARTHIK,Exchange,Plastic Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:13.986631+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
25944,backfill,,2026-04-10,,,SAV_105,,,,KARTHIK,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:14.188536+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
26561,backfill,,2026-04-10,,,FAX_001,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,2970.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.2 t (not applied),2026-09-02 04:02:14.376457+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
22400,backfill,,2026-04-10,,,SHI_002,,,,LIU,Exchange,General Waste,,,,,,,,,,,,1500.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.0 t (not applied),2026-09-02 04:02:14.580493+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
26566,backfill,,2026-04-11,,,PAX_001,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:14.747542+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
26564,backfill,,2026-04-11,,,ENGL_007,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:14.945969+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
23140,backfill,,2026-04-11,,,CHI_001,,,,,Delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:15.192838+00,,,,,,,,,,,UNASSIGNED,,
23141,backfill,,2026-04-11,,,HEP_003,,,,,Collect,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:15.441706+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
26567,backfill,,2026-04-11,,,TOP_001,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,3760.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 3.0 t (not applied),2026-09-02 04:02:15.665093+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
23146,backfill,,2026-04-13,,,INV_001,,,,,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:16.558966+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
22243,backfill,,2026-04-07,,,SUN_001,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,5790.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.2 t (not applied),2026-09-02 04:02:09.745339+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
23120,backfill,,2026-04-08,,,HAI_001,,,,,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:09.918913+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
22249,backfill,,2026-04-08,,,PAX_001,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:10.113469+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
22377,backfill,,2026-04-08,,,SUN_004,,,,LIU,Delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:10.287539+00,,,,,,,,,,,UNASSIGNED,,
22244,backfill,,2026-04-08,,,ART_001,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,1830.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.0 t (not applied),2026-09-02 04:02:10.492549+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
23122,backfill,,2026-04-08,,,RAD_003,,,,,Exchange,Wood Waste,,,,,,,,,,,,2090.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.2 t (not applied),2026-09-02 04:02:10.680736+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
23124,backfill,,2026-04-08,,,RAD_001,,,,,Exchange,General Waste,,,,,,,,,,,,1400.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.0 t (not applied),2026-09-02 04:02:10.890676+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
25935,backfill,,2026-04-08,,,ENGL_010,,,,KARTHIK,Exchange,General Waste,,,,,,,,,,,,1700.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.1 t (not applied),2026-09-02 04:02:11.060501+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
22250,backfill,,2026-04-08,,,ALLI_002,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,3150.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.1 t (not applied),2026-09-02 04:02:11.251279+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
26553,backfill,,2026-04-09,,,PAX_001,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:11.452005+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
693532,backfill,,2026-04-09,,,WAH_002,,,,KARTHIK,Exchange,General Waste,,,,,,,,,,,,720.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 0.3 t (not applied),2026-09-02 04:02:11.703407+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
25937,backfill,,2026-04-09,,,SAV_101,,,,KARTHIK,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:11.930069+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
25938,backfill,,2026-04-09,,,SAV_004,,,,KARTHIK,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:12.15294+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
22387,backfill,,2026-04-09,,,ENGI_003,,,,LIU,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:12.63456+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
23129,backfill,,2026-04-09,,,HAI_001,,,,,Exchange,General Waste,,,,,,,,,,,,1960.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.0 t (not applied),2026-09-02 04:02:12.806771+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
22391,backfill,,2026-04-09,,,SAV_002,,,,LIU,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:12.977669+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
26557,backfill,,2026-04-09,,,SUN_001,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,6340.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.3 t (not applied),2026-09-02 04:02:13.144288+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
23131,backfill,,2026-04-10,,,HAI_001,,,,,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:13.338029+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
26558,backfill,,2026-04-10,,,PAX_001,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:13.529544+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
23134,backfill,,2026-04-10,,,HAI_001,,,,,Collect,General Waste,,,,,,,,,,,,1950.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.0 t (not applied),2026-09-02 04:02:13.714195+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
22394,backfill,,2026-04-10,,,STS_001,,,,LIU,Exchange,General Waste,,,,,,,,,,,,3100.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 0.5 t (not applied),2026-09-02 04:02:13.910218+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
26562,backfill,,2026-04-10,,,SIN_001,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,1580.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.0 t (not applied),2026-09-02 04:02:14.121002+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
22397,backfill,,2026-04-10,,,RAD_003,,,,LIU,Exchange,Wood Waste,,,,,,,,,,,,2200.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.2 t (not applied),2026-09-02 04:02:14.313787+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
22399,backfill,,2026-04-10,,,ENGL_010,,,,LIU,Exchange,General Waste,,,,,,,,,,,,1500.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.2 t (not applied),2026-09-02 04:02:14.513634+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
26565,backfill,,2026-04-11,,,PAX_001,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:14.694492+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
26569,backfill,,2026-04-11,,,PAX_001,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:14.881392+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
26503,backfill,,2026-04-11,,,ENGI_005,,,,LIU,Collect,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:15.115181+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
23137,backfill,,2026-04-11,,,HEP_003,,,,,Delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:15.369784+00,,,,,,,,,,,UNASSIGNED,,
26570,backfill,,2026-04-11,,,EUR_002,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,1020.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 0.5 t (not applied),2026-09-02 04:02:15.592926+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
26504,backfill,,2026-04-11,,,SUN_001,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,4100.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.3 t (not applied),2026-09-02 04:02:15.794188+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
25946,backfill,,2026-04-12,,,SUN_001,,,,KARTHIK,Exchange,General Waste,,,,,,,,,,,,4260.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.3 t (not applied),2026-09-02 04:02:16.009554+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
23144,backfill,,2026-04-13,,,PAX_001,,,,,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:16.187552+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
22372,backfill,,2026-04-07,,,WRA_002,,,,LIU,Exchange,General Waste,,,,,,,,,,,,3800.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.0 t (not applied),2026-09-02 04:02:09.86076+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
22246,backfill,,2026-04-08,,,PAX_001,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:10.037782+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
25931,backfill,,2026-04-08,,,SEA_001,,,,KARTHIK,Delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:10.228577+00,,,,,,,,,,,UNASSIGNED,,
22380,backfill,,2026-04-08,,,SHI_001,,,,LIU,Collect,General Waste,,,,,,,,,,,,10700.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.5 t (not applied),2026-09-02 04:02:10.427763+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
25929,backfill,,2026-04-08,,,BAB_001,,,,KARTHIK,Delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:10.615297+00,,,,,,,,,,,UNASSIGNED,,
22247,backfill,,2026-04-08,,,RAD_003,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,1380.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.0 t (not applied),2026-09-02 04:02:10.827764+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
22248,backfill,,2026-04-08,,,LEX_001,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,1690.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.0 t (not applied),2026-09-02 04:02:11.003525+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
25934,backfill,,2026-04-08,,,SAV_004,,,,KARTHIK,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:11.189017+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
23125,backfill,,2026-04-09,,,HAI_001,,,,,Exchange,,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:11.392419+00,,,,,,,,,,,UNASSIGNED,,
26554,backfill,,2026-04-09,,,PAX_001,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:11.632687+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
26551,backfill,,2026-04-09,,,GSE_002,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,2380.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 3.0 t (not applied),2026-09-02 04:02:11.860458+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
22385,backfill,,2026-04-09,,,SHI_002,,,,LIU,Exchange,General Waste,,,,,,,,,,,,3000.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.2 t (not applied),2026-09-02 04:02:12.085617+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
26555,backfill,,2026-04-09,,,SAV_001,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:12.571904+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
23127,backfill,,2026-04-09,,,BAB_002,,,,,Collect,General Waste,,,,,,,,,,,,6240.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.3 t (not applied),2026-09-02 04:02:12.750814+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
22388,backfill,,2026-04-09,,,SUN_005,,,,LIU,Exchange,General Waste,,,,,,,,,,,,2200.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.2 t (not applied),2026-09-02 04:02:12.922785+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
25940,backfill,,2026-04-09,,,SUN_001,,,,KARTHIK,Exchange,General Waste,,,,,,,,,,,,6710.0,,,invoice,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached | adjustment on sheet: 1.3 t (not applied),2026-09-02 04:02:13.086544+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
25939,backfill,,2026-04-09,,,INV_001,,,,KARTHIK,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:13.272842+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
26560,backfill,,2026-04-10,,,PAX_001,,,,KUMAR,Exchange,General Waste,,,,,,,,,,,,,,,,,,,,,,,,,,OTC schedule Apr 2026; tonnage as recorded by office; weighbridge chit not attached,2026-09-02 04:02:13.472011+00,,,Lirich Resources Pte Ltd,,,,,,,,UNASSIGNED,,
